the_geom,cost_estimate,the_geom_webmercator,latitude,longitude,borough,job_type,permit_type,job_number,bin_number,job_type2,cartodb_id,enlargement_flag_yes_no,square_footage,permit_issuance_date,permit_expiration_date,job_location_house_number,job_location_street_name,community_board,applicant_business_name,proposed_occupancy_class,proposed_stories,proposed_dwelling_units
0101000020E610000000000060528F52C000000040FE404440,589632,0101000020110F00005E51D92099865FC1965A7D4839D85241,40.5077590942383,-74.2394027709961,Staten Island,NB,New Building,520308514,5169750,NB,30,false,3984,3/15/2018,10/30/2018 12:00,142,SPRAGUE AVE,503,WALLACE AVENUE CONSTR LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000060528F52C000000040FE404440,584304,0101000020110F00005E51D92099865FC1965A7D4839D85241,40.5077590942383,-74.2394027709961,Staten Island,NB,New Building,520308523,5170122,NB,31,false,3948,3/15/2018,10/30/2018 12:00,144,SPRAGUE AVE,503,WALLACE AVENUE CONSTR LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000080B48F52C0000000C00C414440,200000,0101000020110F0000175AB2CD3F875FC14D0CEE7A49D85241,40.5082015991211,-74.2453918457031,Staten Island,A1,ALT 1 Enlargement,520306767,5088146,A1,32,true,1196,7/11/2018,10/26/2018 12:00,41,CHELSEA STREET,503,MONELLO ENTERPRISES INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C0C88F52C0000000600D414440,39072,0101000020110F00005E0A3E3362875FC14D07A82D4AD85241,40.5082206726074,-74.2466278076172,Staten Island,NB,New Building,520325229,5170442,NB,33,false,264,4/9/2018,12/31/2018 12:00,282 GAR,MAIN STREET,503,PREMIER PARTITION & DRYWA,UTILITY / MISCELLANEOUS,1,0
0101000020E610000000000060CD8F52C0000000A00F414440,623080,0101000020110F000077AF620E6A875FC14B7712B14CD85241,40.5082893371582,-74.2469100952148,Staten Island,NB,New Building,520325112,5088268,NB,34,false,4210,4/2/2018,12/31/2018 12:00,282,MAIN STREET,503,PREMIER PARTITION & DRYWA,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000040C98F52C00000004010414440,623080,0101000020110F00002FC9A90C63875FC19B81CC634DD85241,40.5083084106445,-74.2466583251953,Staten Island,NB,New Building,520325103,5170411,NB,35,false,4210,4/2/2018,12/31/2018 12:00,278,MAIN STREET,503,PREMIER PARTITION & DRYWA,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000040C98F52C00000004010414440,39072,0101000020110F00002FC9A90C63875FC19B81CC634DD85241,40.5083084106445,-74.2466583251953,Staten Island,NB,New Building,520325210,5170414,NB,36,false,264,4/9/2018,12/31/2018 12:00,278 GAR,MAIN STREET,503,PREMIER PARTITION & DRYWA,UTILITY / MISCELLANEOUS,1,0
0101000020E6100000000000600A9052C0000000E029414440,210750,0101000020110F0000B29FBBABD1875FC1285DA3036AD85241,40.509090423584,-74.2506332397461,Staten Island,A1,ALT 1 Enlargement,520328681,5089344,A1,37,true,787,8/21/2018,8/4/2019 12:00,536,CRAIG AVENUE,503,D.R. CONTRACTING,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000020FB8F52C0000000A036414440,542420,0101000020110F0000A36365C4B7875FC1DC82B74178D85241,40.5094795227051,-74.2497024536133,Staten Island,NB,New Building,520321385,5170818,NB,38,false,3665,8/16/2018,11/8/2018 12:00,139,BENTLEY STREET,503,TCS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000020FB8F52C0000000A036414440,542420,0101000020110F0000A36365C4B7875FC1DC82B74178D85241,40.5094795227051,-74.2497024536133,Staten Island,NB,New Building,520321394,5170817,NB,39,false,3665,8/16/2018,11/8/2018 12:00,141,BENTLEY STREET,503,TCS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E0B38F52C00000008050414440,384948,0101000020110F000091ABEBBD3E875FC1F5472D2995D85241,40.5102691650391,-74.2453536987305,Staten Island,NB,New Building,520167998,5089238,NB,40,false,2601,10/5/2017,10/5/2018 12:00,229,JOHNSON AVENUE,503,CAPITAL TILE CORP,STORAGE: LOW HAZARD,1,
0101000020E6100000000000C06D8F52C00000004064414440,600288,0101000020110F0000D860A4A0C7865FC196EE2139ABD85241,40.510871887207,-74.2410736083984,Staten Island,NB,New Building,520277833,5860006,NB,41,false,4056,8/20/2018,8/17/2019 12:00,7316,AMBOY ROAD,503,NICOLOSI BROS INC,ASSEMBLY: EATING & DRINKING,1,
0101000020E6100000000000602A9052C00000008064414440,575276,0101000020110F00004554AB0608885FC15840A080ABD85241,40.5108795166016,-74.2525863647461,Staten Island,NB,New Building,520265258,5166270,NB,42,false,3887,1/18/2018,1/18/2019 12:00,5511,ARTHUR KILL ROAD,503,TOM'S GENERAL CONTRACTING,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000020988F52C0000000A06E414440,581640,0101000020110F0000F9CC0F9B0F875FC1A1EF1DD0B6D85241,40.5111885070801,-74.2436599731445,Staten Island,NB,New Building,520298794,5169043,NB,43,false,3930,4/17/2018,2/27/2019 12:00,240,LEE AVENUE,503,JOE CINA & SONS CONTRACT,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000203B9052C0000000A070414440,837976,0101000020110F0000CACC447A24885FC1A13D110CB9D85241,40.5112495422363,-74.2536087036133,Staten Island,NB,New Building,520265249,5088624,NB,44,false,5662,1/18/2018,1/18/2019 12:00,5517,ARTHUR KILL ROAD,503,TOM'S GENERAL CONTRACTING,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C0868F52C0000000E076414440,514300,0101000020110F0000ECA5AF17F2865FC13F6D6A07C0D85241,40.5114402770996,-74.2425994873047,Staten Island,NB,New Building,520225122,5166384,NB,45,false,3475,2/20/2018,2/19/2019 12:00,254,WOOD AVENUE,503,MAXIMUM CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C0FE8E52C0000000207D414440,687904,0101000020110F000077E634150B865FC108EAC402C7D85241,40.5116310119629,-74.2342987060547,Staten Island,NB,New Building,520043756,5151955,NB,46,false,4648,11/15/2017,11/15/2018 12:00,101,BEDELL AVENUE,503,LT LAND DEVELOPMENT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C0F38E52C00000000082414440,718836,0101000020110F00006480F265F8855FC1D08EE874CCD85241,40.5117797851562,-74.2336273193359,Staten Island,NB,New Building,520043774,5169173,NB,47,false,4857,11/15/2017,11/15/2018 12:00,9,TUCCI COURT,503,LT LAND DEVELOPMENT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000080F48E52C00000004087414440,718688,0101000020110F00009F1E14ACF9855FC1E7E74A52D2D85241,40.5119400024414,-74.2336730957031,Staten Island,NB,New Building,520043765,5169172,NB,48,false,4856,11/15/2017,11/15/2018 12:00,7,TUCCI COURT,503,LT LAND DEVELOPMENT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040318F52C00000006095414440,727716,0101000020110F0000712FB7DC60865FC1DCAFBF19E2D85241,40.5123710632324,-74.2373809814453,Staten Island,NB,New Building,520214367,5087621,NB,49,false,4917,2/13/2018,2/5/2019 12:00,34,JOLINE AVE,503,ALKA CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C0718C52C0000000E09D414440,512968,0101000020110F0000886989E5B5815FC156A09598EBD85241,40.5126304626465,-74.1944427490234,Staten Island,NB,New Building,520315150,5169840,NB,50,false,3466,8/15/2018,4/1/2019 12:00,72,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020748C52C0000000809E414440,512968,0101000020110F0000EF3349EEB9815FC1EEA0524BECD85241,40.5126495361328,-74.1945877075195,Staten Island,NB,New Building,520315285,5169839,NB,51,false,3466,8/15/2018,4/1/2019 12:00,68,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0768C52C0000000209F414440,512968,0101000020110F00000BEE632DBE815FC1DDA40FFEECD85241,40.5126686096191,-74.1947402954102,Staten Island,NB,New Building,520315276,5169838,NB,52,false,3466,8/15/2018,4/1/2019 12:00,64,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020798C52C0000000E09F414440,512968,0101000020110F000026A87E6CC2815FC15E148CD4EDD85241,40.5126914978027,-74.1948928833008,Staten Island,NB,New Building,520315267,5169837,NB,53,false,3466,8/15/2018,4/1/2019 12:00,60,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000C07B8C52C000000080A0414440,512968,0101000020110F0000F751F4E1C6815FC1A01F4987EED85241,40.5127105712891,-74.1950531005859,Staten Island,NB,New Building,520315258,5169836,NB,54,false,3466,8/15/2018,4/1/2019 12:00,50,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000607E8C52C000000020A1414440,512968,0101000020110F0000C7FB6957CB815FC1342E063AEFD85241,40.5127296447754,-74.1952133178711,Staten Island,NB,New Building,520315249,5169835,NB,55,false,3466,8/15/2018,4/1/2019 12:00,46,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000000818C52C0000000C0A1414440,512968,0101000020110F000097A5DFCCCF815FC12040C3ECEFD85241,40.5127487182617,-74.1953735351562,Staten Island,NB,New Building,520315230,5169834,NB,56,false,3466,8/15/2018,4/1/2019 12:00,42,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0838C52C000000080A2414440,512968,0101000020110F0000674F5542D4815FC16EC03FC3F0D85241,40.5127716064453,-74.1955337524414,Staten Island,NB,New Building,520315221,5169833,NB,57,false,3466,8/15/2018,4/1/2019 12:00,38,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000000868C52C000000020A3414440,512968,0101000020110F0000CF19154BD8815FC1AED9FC75F1D85241,40.5127906799316,-74.1956787109375,Staten Island,NB,New Building,520315212,5169814,NB,58,false,3466,8/15/2018,4/1/2019 12:00,34,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000080888C52C0000000C0A3414440,512968,0101000020110F0000EAD32F8ADC815FC144F6B928F2D85241,40.512809753418,-74.1958312988281,Staten Island,NB,New Building,520315203,5169832,NB,59,false,3466,8/15/2018,4/1/2019 12:00,30,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E08A8C52C0000000C0A4414440,512968,0101000020110F0000519EEF92E0815FC11F5EB546F3D85241,40.5128402709961,-74.1959762573242,Staten Island,NB,New Building,520315196,5169831,NB,60,false,3466,8/15/2018,4/1/2019 12:00,26,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000608D8C52C000000060A5414440,512968,0101000020110F00006D580AD2E4815FC15F8372F9F3D85241,40.5128593444824,-74.1961288452148,Staten Island,NB,New Building,520315187,5169830,NB,61,false,3466,8/15/2018,4/1/2019 12:00,22,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E08F8C52C0000000C0A5414440,512968,0101000020110F000088122511E9815FC185CEB064F4D85241,40.5128707885742,-74.1962814331055,Staten Island,NB,New Building,520315178,5169829,NB,62,false,3466,8/15/2018,4/1/2019 12:00,18,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020938C52C000000060A7414440,512968,0101000020110F0000DE6A6196EE815FC156776935F6D85241,40.5129203796387,-74.1964797973633,Staten Island,NB,New Building,520315169,5169828,NB,63,false,3466,8/15/2018,4/1/2019 12:00,14,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000080F78E52C0000000A0A9414440,995300,0101000020110F00008D979AC4FE855FC19B72DFB8F8D85241,40.5129890441895,-74.2338562011719,Staten Island,NB,New Building,520244806,5165152,NB,64,false,6725,1/26/2018,10/17/2018 12:00,77,GIEGERICH AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0F08E52C000000040AD414440,605912,0101000020110F0000C1171117F3855FC155A98FC5FCD85241,40.5130996704102,-74.2334365844727,Staten Island,NB,New Building,520244780,5165154,NB,65,false,4094,10/31/2017,10/17/2018 12:00,204,CHEEVERS LANE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040F88E52C0000000A0AE414440,658748,0101000020110F0000C835BC0A00865FC1C6C9C94EFED85241,40.5131416320801,-74.2339019775391,Staten Island,NB,New Building,520244824,5165151,NB,66,false,4451,2/12/2018,10/17/2018 12:00,69,GIEGERICH AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000080F88E52C000000040B1414440,604284,0101000020110F00003215727700865FC119C07E3D01D95241,40.5132217407227,-74.2339172363281,Staten Island,NB,New Building,520244833,5165150,NB,67,false,4083,6/4/2018,10/17/2018 12:00,65,GIEGERICH AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000080D78E52C0000000E0B3414440,456432,0101000020110F0000F9E2AA69C8855FC137F1332C04D95241,40.5133018493652,-74.2319030761719,Staten Island,NB,New Building,520287127,5165149,NB,68,false,3084,11/20/2017,10/17/2018 12:00,462,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000080D78E52C0000000E0B3414440,39368,0101000020110F0000F9E2AA69C8855FC137F1332C04D95241,40.5133018493652,-74.2319030761719,Staten Island,NB,New Building,520326996,5170679,NB,69,false,266,7/17/2018,7/17/2019 12:00,462 GARAGE,PAGE AVENUE,503,BLUE STAR GROUP LLC,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000020DE8E52C0000000C0B5414440,573944,0101000020110F00005B837EAAD3855FC1D95C6C4406D95241,40.5133590698242,-74.232307434082,Staten Island,NB,New Building,520286994,5169685,NB,70,false,3878,10/23/2017,10/17/2018 12:00,390,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020DE8E52C0000000C0B5414440,573944,0101000020110F00005B837EAAD3855FC1D95C6C4406D95241,40.5133590698242,-74.232307434082,Staten Island,NB,New Building,520287001,5169684,NB,71,false,3878,10/23/2017,10/17/2018 12:00,394,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020DE8E52C0000000C0B5414440,573944,0101000020110F00005B837EAAD3855FC1D95C6C4406D95241,40.5133590698242,-74.232307434082,Staten Island,NB,New Building,520287038,5165140,NB,72,false,3878,2/20/2018,10/17/2018 12:00,406,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020DE8E52C0000000C0B5414440,651792,0101000020110F00005B837EAAD3855FC1D95C6C4406D95241,40.5133590698242,-74.232307434082,Staten Island,NB,New Building,520287092,5165146,NB,73,false,4404,2/20/2018,10/17/2018 12:00,438,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000000D88E52C0000000C0B7414440,456432,0101000020110F0000CCA11643C9855FC12E68648008D95241,40.5134201049805,-74.23193359375,Staten Island,NB,New Building,520287118,5165148,NB,74,false,3084,1/26/2018,10/17/2018 12:00,454,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0D88E52C0000000A0BB414440,651792,0101000020110F00005250DD52CA855FC13C5F95D40CD95241,40.5135383605957,-74.2319717407227,Staten Island,NB,New Building,520287109,5165147,NB,75,false,4404,2/20/2018,10/17/2018 12:00,446,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0D98E52C0000000A0C1414440,650460,0101000020110F0000F7CDB405CC855FC144147F8813D95241,40.5137214660645,-74.2320327758789,Staten Island,NB,New Building,520287083,5165145,NB,76,false,4395,2/20/2018,10/17/2018 12:00,434,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E0D98E52C000000080C4414440,657416,0101000020110F00005FAD6A72CC855FC184D2B4BE16D95241,40.5138092041016,-74.232048034668,Staten Island,NB,New Building,520287074,5165144,NB,77,false,4442,2/20/2018,10/17/2018 12:00,428,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0DA8E52C000000080C8414440,657416,0101000020110F00009B4B8CB8CD855FC19502A7361BD95241,40.5139312744141,-74.2320938110352,Staten Island,NB,New Building,520287065,5165143,NB,78,false,4442,2/20/2018,10/17/2018 12:00,420,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000000DB8E52C000000020CB414440,650460,0101000020110F0000B91A9D5BCE855FC14F3C5E251ED95241,40.5140113830566,-74.2321166992188,Staten Island,NB,New Building,520287056,5165142,NB,79,false,4395,10/24/2017,10/17/2018 12:00,414,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000080DD8E52C000000020DB414440,573944,0101000020110F0000D5D4B79AD2855FC1B5B72D0530D95241,40.5144996643066,-74.2322692871094,Staten Island,NB,New Building,520287029,5165139,NB,80,false,3878,10/23/2017,10/17/2018 12:00,402,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E0DE8E52C000000000E5414440,573944,0101000020110F00009721A0F0D4855FC1B807540D3BD95241,40.5148010253906,-74.2323532104492,Staten Island,NB,New Building,520287010,5165138,NB,81,false,3878,10/23/2017,10/17/2018 12:00,398,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000406D8F52C0000000406E424440,1957004,0101000020110F000005A238C7C6865FC14579BF62D4D95241,40.5189895629883,-74.2410430908203,Staten Island,NB,New Building,520227157,5088562,NB,82,false,13223,9/1/2017,8/29/2018 12:00,5077,ARTHUR KILL ROAD,503,KDC OF STATEN ISLAND INC,STORAGE: LOW HAZARD,1,
0101000020E610000000000060438D52C0000000406F424440,617012,0101000020110F000077AB3DF719835FC1B4A0C180D5D95241,40.5190200805664,-74.2072372436523,Staten Island,NB,New Building,520259764,5169643,NB,83,false,4169,6/19/2018,1/5/2019 12:00,11,CRESTON STREET,503,PLATINUM PLUMBING HEATING,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000040208D52C0000000608B424440,616864,0101000020110F0000408E6C4DDE825FC145DCCBECF4D95241,40.5198783874512,-74.2050933837891,Staten Island,NB,New Building,520309746,5169414,NB,84,false,4168,12/14/2017,12/14/2018 12:00,16,FINLAY AVENUE,503,SURF SIDE PROPERTIES INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000601D8D52C0000000208D424440,718836,0101000020110F00000605416BD9825FC1C45951E1F6D95241,40.5199317932129,-74.2049179077148,Staten Island,NB,New Building,520309755,5170178,NB,85,false,4857,12/14/2017,12/14/2018 12:00,12,FINLAY AVENUE,503,SURF SIDE PROPERTIES INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000202C8D52C00000004099424440,836792,0101000020110F000042822B79F2825FC19E313A6D04DA5241,40.5203018188477,-74.2058181762695,Staten Island,NB,New Building,520292772,5170382,NB,86,false,5654,6/28/2018,5/12/2019 12:00,29,FINLAY AVENUE,503,CPMG CUSTOM HOME BUILDERS,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000407D8D52C000000080C3424440,96200,0101000020110F00000E33B5457C835FC13ECD6EA133DA5241,40.5215911865234,-74.2107696533203,Staten Island,NB,New Building,520332462,5083345,NB,87,false,650,5/24/2018,5/24/2019 12:00,28,LATOURETTE STREET,503,ALKA CONTRACTING INC,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000E02C8E52C0000000A0C9424440,564324,0101000020110F00001FC5CA96A6845FC143EC4D793ADA5241,40.5217781066895,-74.2214889526367,Staten Island,NB,New Building,520140384,5161520,NB,88,false,3813,5/31/2018,5/19/2019 12:00,23,SAVONA COURT,503,PINA DEVELOPEMENT LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E02C8E52C0000000A0C9424440,564324,0101000020110F00001FC5CA96A6845FC143EC4D793ADA5241,40.5217781066895,-74.2214889526367,Staten Island,NB,New Building,520140393,5161519,NB,89,false,3813,5/31/2018,5/19/2019 12:00,27,SAVONA COURT,503,PINA DEVELOPEMENT LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E02C8E52C0000000A0C9424440,668220,0101000020110F00001FC5CA96A6845FC143EC4D793ADA5241,40.5217781066895,-74.2214889526367,Staten Island,NB,New Building,520140400,5161492,NB,90,false,4515,6/26/2018,6/26/2019 12:00,31,SAVONA COURT,503,CELLO BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E02C8E52C0000000A0C9424440,668220,0101000020110F00001FC5CA96A6845FC143EC4D793ADA5241,40.5217781066895,-74.2214889526367,Staten Island,NB,New Building,520140419,5161491,NB,91,false,4515,6/26/2018,6/26/2019 12:00,35,SAVONA COURT,503,CELLO BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E02C8E52C0000000A0C9424440,532800,0101000020110F00001FC5CA96A6845FC143EC4D793ADA5241,40.5217781066895,-74.2214889526367,Staten Island,NB,New Building,520140464,5161489,NB,92,false,3600,6/26/2018,6/26/2019 12:00,36,SAVONA COURT,503,CELLO BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000002D8E52C0000000E0CF424440,564324,0101000020110F0000D4B425CDA6845FC1E2F7EE7441DA5241,40.5219688415527,-74.2214965820312,Staten Island,NB,New Building,520140357,5161527,NB,93,false,3813,5/31/2018,5/19/2019 12:00,11,SAVONA COURT,503,PINA DEVELOPEMENT LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000002D8E52C0000000E0CF424440,583416,0101000020110F0000D4B425CDA6845FC1E2F7EE7441DA5241,40.5219688415527,-74.2214965820312,Staten Island,NB,New Building,520140366,5161528,NB,94,false,3942,5/31/2018,5/19/2019 12:00,15,SAVONA COURT,503,PINA DEVELOPEMENT LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000002D8E52C0000000E0CF424440,583416,0101000020110F0000D4B425CDA6845FC1E2F7EE7441DA5241,40.5219688415527,-74.2214965820312,Staten Island,NB,New Building,520140375,5161521,NB,95,false,3942,5/31/2018,5/19/2019 12:00,19,SAVONA COURT,503,PINA DEVELOPEMENT LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000002D8E52C0000000E0CF424440,580012,0101000020110F0000D4B425CDA6845FC1E2F7EE7441DA5241,40.5219688415527,-74.2214965820312,Staten Island,NB,New Building,520201111,5161526,NB,96,false,3919,5/31/2018,5/19/2019 12:00,7,SAVONA COURT,503,PINA DEVELOPEMENT LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C0328E52C000000080D2424440,557516,0101000020110F000047C77C91B0845FC1563CBD6344DA5241,40.5220489501953,-74.2218475341797,Staten Island,NB,New Building,520140428,5161524,NB,97,false,3767,6/26/2018,6/26/2019 12:00,12,SAVONA COURT,503,CELLO BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000C0328E52C000000080D2424440,577348,0101000020110F000047C77C91B0845FC1563CBD6344DA5241,40.5220489501953,-74.2218475341797,Staten Island,NB,New Building,520140437,5161523,NB,98,false,3901,6/26/2018,6/26/2019 12:00,16,SAVONA COURT,503,CELLO BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000C0328E52C000000080D2424440,577052,0101000020110F000047C77C91B0845FC1563CBD6344DA5241,40.5220489501953,-74.2218475341797,Staten Island,NB,New Building,520140446,5161522,NB,99,false,3899,6/26/2018,6/26/2019 12:00,20,SAVONA,503,CELLO BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000C0328E52C000000080D2424440,516372,0101000020110F000047C77C91B0845FC1563CBD6344DA5241,40.5220489501953,-74.2218475341797,Staten Island,NB,New Building,520140455,5161488,NB,100,false,3489,6/26/2018,6/26/2019 12:00,24,SAVONA COURT,503,CELLO BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C0328E52C000000080D2424440,585784,0101000020110F000047C77C91B0845FC1563CBD6344DA5241,40.5220489501953,-74.2218475341797,Staten Island,NB,New Building,520206731,5161525,NB,101,false,3958,6/26/2018,6/26/2019 12:00,8,SAVONA COURT,503,CELLO BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040E18A52C0000000C0D9424440,762200,0101000020110F00007B59699B0D7F5FC186D5657D4CDA5241,40.5222702026367,-74.1699981689453,Staten Island,NB,New Building,520195191,5164605,NB,102,false,5150,1/10/2018,1/10/2019 12:00,25,DISCALA LANE,503,PINA DEVELOPEMENT LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000060568F52C000000000F2424440,2323896,0101000020110F0000F04737EC9F865FC16B5C7A9567DA5241,40.5230102539062,-74.2396469116211,Staten Island,NB,New Building,520216409,5159544,NB,103,false,15702,8/14/2018,4/23/2019 12:00,4885,ARTHUR KILL ROAD,503,NICOLOSI BROS INC,MERCANTILE,1,
0101000020E610000000000060568F52C000000000F2424440,570688,0101000020110F0000F04737EC9F865FC16B5C7A9567DA5241,40.5230102539062,-74.2396469116211,Staten Island,NB,New Building,520216640,5159543,NB,104,false,3856,4/23/2018,4/23/2019 12:00,4895,ARTHUR KILL ROAD,503,NICOLOSI BROS INC,MERCANTILE,1,
